,time,height,WS,WD,PD,XLAT,XLON,POWER
16737,15/12/2015 16:30,100,7.5342546,261.00626,264.67325,41.3218,9.578857,1839.282451
16738,15/12/2015 17:00,100,7.5492163,261.24908,266.22852,41.3218,9.578857,1853.057373
16739,15/12/2015 17:30,100,7.64854,261.48392,276.8581,41.3218,9.578857,1945.523898
16740,15/12/2015 18:00,100,7.832151,262.60153,297.26474,41.3218,9.578857,2120.500053
16741,15/12/2015 18:30,100,8.035795,265.13065,321.25537,41.3218,9.578857,2318.999634
16742,15/12/2015 19:00,100,8.057142,267.2823,323.8524,41.3218,9.578857,2339.984538
16743,15/12/2015 19:30,100,8.184829,269.54547,339.51862,41.3218,9.578857,2465.875781
16744,15/12/2015 20:00,100,8.26333,271.50803,349.38474,41.3218,9.578857,2543.401888
16745,15/12/2015 20:30,100,8.203964,272.6644,341.91034,41.3218,9.578857,2484.772524
16746,15/12/2015 21:00,100,8.231757,274.23224,345.40717,41.3218,9.578857,2512.222265
16747,15/12/2015 21:30,100,8.252613,275.78656,348.07092,41.3218,9.578857,2532.819374
16748,15/12/2015 22:00,100,8.212837,276.21103,343.06284,41.3218,9.578857,2493.535816
16749,15/12/2015 22:30,100,8.03588,275.7494,321.38046,41.3218,9.578857,2319.083143
16750,15/12/2015 23:00,100,7.7504234,276.91364,288.3388,41.3218,9.578857,2042.039395
16751,15/12/2015 23:30,100,7.841803,278.766,298.65475,41.3218,9.578857,2129.819705
16752,16/12/2015 00:00,100,8.141279,279.5283,334.21338,41.3218,9.578857,2422.886417
16753,16/12/2015 00:30,100,8.278343,275.92477,351.413,41.3218,9.578857,2558.223919
16754,16/12/2015 01:00,100,8.223181,272.59845,344.38852,41.3218,9.578857,2503.75215
16755,16/12/2015 01:30,100,8.38672,272.232,365.3167,41.3218,9.578857,2665.042725
16756,16/12/2015 02:00,100,8.441149,272.30756,372.42413,41.3218,9.578857,2718.491036
16757,16/12/2015 02:30,100,8.500802,272.59714,380.30432,41.3218,9.578857,2776.841899
16758,16/12/2015 03:00,100,8.790998,274.0155,420.475,41.3218,9.578857,3055.356299
16759,16/12/2015 03:30,100,8.417575,274.13678,369.06546,41.3218,9.578857,2695.363103
16760,16/12/2015 04:00,100,8.367504,277.3514,362.5195,41.3218,9.578857,2646.135003
16761,16/12/2015 04:30,100,8.180387,282.73553,338.863,41.3218,9.578857,2461.489588
16762,16/12/2015 05:00,100,6.633196,297.40344,180.97821,41.3218,9.578857,1109.095947
16763,16/12/2015 05:30,100,5.080767,306.9128,81.33007,41.3218,9.578857,379.3043178
16764,16/12/2015 06:00,100,4.3880024,306.37418,52.385796,41.3218,9.578857,221.6267027
16765,16/12/2015 06:30,100,3.7690065,299.1116,33.17363,41.3218,9.578857,133.1793349
16766,16/12/2015 07:00,100,4.060523,303.20764,41.470463,41.3218,9.578857,169.9234715
16767,16/12/2015 07:30,100,3.2444494,304.27615,21.15959,41.3218,9.578857,0
16768,16/12/2015 08:00,100,2.932476,294.75418,15.623603,41.3218,9.578857,0
16769,16/12/2015 08:30,100,3.8352022,267.70374,34.938072,41.3218,9.578857,140.8467995
16770,16/12/2015 09:00,100,3.9548292,256.3028,38.301575,41.3218,9.578857,155.6865386
16771,16/12/2015 09:30,100,2.7990503,234.62286,13.58511,41.3218,9.578857,0
16772,16/12/2015 10:00,100,2.8596978,252.0287,14.485709,41.3218,9.578857,0
16773,16/12/2015 10:30,100,3.2101912,268.86606,20.464537,41.3218,9.578857,0
16774,16/12/2015 11:00,100,5.3444614,299.65945,94.358345,41.3218,9.578857,461.4265247
16775,16/12/2015 11:30,100,7.244757,285.178,234.61403,41.3218,9.578857,1581.956009
16776,16/12/2015 12:00,100,8.377846,271.6326,362.67273,41.3218,9.578857,2656.313261
16777,16/12/2015 12:30,100,8.747278,272.99133,412.54086,41.3218,9.578857,3014.114773
16778,16/12/2015 13:00,100,9.659425,272.1221,555.437,41.3218,9.578857,3788.407544
16779,16/12/2015 13:30,100,9.668821,272.81693,557.0937,41.3218,9.578857,3795.248574
16780,16/12/2015 14:00,100,9.429821,273.42682,516.81726,41.3218,9.578857,3613.329381
16781,16/12/2015 14:30,100,9.149772,274.57788,472.13275,41.3218,9.578857,3380.334701
16782,16/12/2015 15:00,100,8.641197,278.47235,397.71228,41.3218,9.578857,2912.888298
16783,16/12/2015 15:30,100,7.8046517,286.7476,293.0531,41.3218,9.578857,2094.00706
16784,16/12/2015 16:00,100,6.135541,298.6161,142.4373,41.3218,9.578857,804.783478
16785,16/12/2015 16:30,100,4.8829627,307.9336,71.85294,41.3218,9.578857,326.425424
16786,16/12/2015 17:00,100,4.4360723,314.94998,53.907352,41.3218,9.578857,230.2883794
16787,16/12/2015 17:30,100,4.17281,325.1863,44.889946,41.3218,9.578857,186.2961831
16788,16/12/2015 18:00,100,3.9823363,336.40118,39.03587,41.3218,9.578857,159.2867
16789,16/12/2015 18:30,100,3.8909996,346.94376,36.422325,41.3218,9.578857,147.6065198
16790,16/12/2015 19:00,100,3.794533,358.45685,33.78874,41.3218,9.578857,136.0918191
16791,16/12/2015 19:30,100,3.5077584,5.454834,26.695951,41.3218,9.578857,106.3356346
16792,16/12/2015 20:00,100,3.2722733,9.658234,21.673857,41.3218,9.578857,0
16793,16/12/2015 20:30,100,3.1816032,14.44455,19.924086,41.3218,9.578857,0
16794,16/12/2015 21:00,100,3.0525746,19.315735,17.602507,41.3218,9.578857,0
16795,16/12/2015 21:30,100,2.959844,25.058777,16.045969,41.3218,9.578857,0
16796,16/12/2015 22:00,100,2.7515912,31.13562,12.892707,41.3218,9.578857,0
16797,16/12/2015 22:30,100,2.2232747,36.057922,6.8016467,41.3218,9.578857,0
16798,16/12/2015 23:00,100,2.162815,29.774963,6.261427,41.3218,9.578857,0
16799,16/12/2015 23:30,100,2.243093,30.781769,6.985442,41.3218,9.578857,0
16800,17/12/2015 00:00,100,2.603667,57.405212,10.9581375,41.3218,9.578857,0
16801,17/12/2015 00:30,100,2.7722914,66.479065,13.228394,41.3218,9.578857,0
16802,17/12/2015 01:00,100,3.001826,73.54767,16.799706,41.3218,9.578857,0
16803,17/12/2015 01:30,100,3.008836,78.66806,16.917803,41.3218,9.578857,0
16804,17/12/2015 02:00,100,2.6137884,84.12659,11.089714,41.3218,9.578857,0
16805,17/12/2015 02:30,100,2.280018,89.04028,7.3617363,41.3218,9.578857,0
16806,17/12/2015 03:00,100,1.9684616,92.57442,4.7376723,41.3218,9.578857,0
16807,17/12/2015 03:30,100,1.7620058,106.942566,3.3985379,41.3218,9.578857,0
16808,17/12/2015 04:00,100,1.5959798,109.22725,2.5253813,41.3218,9.578857,0
16809,17/12/2015 04:30,100,1.7390927,110.38881,3.2670739,41.3218,9.578857,0
16810,17/12/2015 05:00,100,1.9712772,114.92943,4.757496,41.3218,9.578857,0
16811,17/12/2015 05:30,100,1.9394348,120.12717,4.530554,41.3218,9.578857,0
16812,17/12/2015 06:00,100,1.8206645,120.73944,3.7482905,41.3218,9.578857,0
16813,17/12/2015 06:30,100,1.734348,123.15288,3.2407792,41.3218,9.578857,0
16814,17/12/2015 07:00,100,1.5727551,128.54279,2.417272,41.3218,9.578857,0
16815,17/12/2015 07:30,100,1.3447635,128.51909,1.5110463,41.3218,9.578857,0
16816,17/12/2015 08:00,100,1.0682832,131.02516,0.757486,41.3218,9.578857,0
16817,17/12/2015 08:30,100,0.7493465,139.99626,0.26140293,41.3218,9.578857,0
16818,17/12/2015 09:00,100,0.34408498,136.15947,0.02530402,41.3218,9.578857,0
16819,17/12/2015 09:30,100,0.53365254,102.579666,0.0943951,41.3218,9.578857,0
16820,17/12/2015 10:00,100,0.6594968,94.917404,0.17813483,41.3218,9.578857,0
16821,17/12/2015 10:30,100,0.5928414,80.69672,0.12937684,41.3218,9.578857,0
16822,17/12/2015 11:00,100,0.7348581,77.075134,0.24637601,41.3218,9.578857,0
16823,17/12/2015 11:30,100,1.0616736,80.726746,0.7428569,41.3218,9.578857,0
16824,17/12/2015 12:00,100,1.3200649,92.19365,1.427824,41.3218,9.578857,0
16825,17/12/2015 12:30,100,1.5266594,100.367386,2.2082384,41.3218,9.578857,0
16826,17/12/2015 13:00,100,1.906397,112.03352,4.2994275,41.3218,9.578857,0
16827,17/12/2015 13:30,100,2.003019,117.98563,4.9861856,41.3218,9.578857,0
16828,17/12/2015 14:00,100,1.8651466,122.88124,4.024773,41.3218,9.578857,0
16829,17/12/2015 14:30,100,1.7728527,125.40927,3.4558513,41.3218,9.578857,0
16830,17/12/2015 15:00,100,1.779386,130.61153,3.4937706,41.3218,9.578857,0
16831,17/12/2015 15:30,100,1.7049571,135.10262,3.0731404,41.3218,9.578857,0
16832,17/12/2015 16:00,100,1.5792185,139.28055,2.4421308,41.3218,9.578857,0
16833,17/12/2015 16:30,100,1.5768175,148.45226,2.4309578,41.3218,9.578857,0
16834,17/12/2015 17:00,100,1.5514739,157.36069,2.31551,41.3218,9.578857,0
16835,17/12/2015 17:30,100,1.4056569,160.73424,1.7219199,41.3218,9.578857,0
16836,17/12/2015 18:00,100,1.3775712,166.027,1.6208805,41.3218,9.578857,0
16837,17/12/2015 18:30,100,1.264394,177.03128,1.2534227,41.3218,9.578857,0
16838,17/12/2015 19:00,100,1.2843786,182.17935,1.3138561,41.3218,9.578857,0
16839,17/12/2015 19:30,100,1.2543838,183.81317,1.2237568,41.3218,9.578857,0
16840,17/12/2015 20:00,100,1.3347877,181.14148,1.4742535,41.3218,9.578857,0
16841,17/12/2015 20:30,100,1.4102579,182.271,1.7384859,41.3218,9.578857,0
16842,17/12/2015 21:00,100,1.5259054,190.56885,2.2023864,41.3218,9.578857,0
16843,17/12/2015 21:30,100,1.5059589,198.82607,2.1171448,41.3218,9.578857,0
16844,17/12/2015 22:00,100,1.5866988,196.70523,2.476365,41.3218,9.578857,0
16845,17/12/2015 22:30,100,1.7804881,200.16953,3.4995372,41.3218,9.578857,0
16846,17/12/2015 23:00,100,1.8169801,209.05847,3.7200644,41.3218,9.578857,0
16847,17/12/2015 23:30,100,1.9498106,217.44919,4.597707,41.3218,9.578857,0
16848,18/12/2015 00:00,100,1.891571,230.15965,4.1980824,41.3218,9.578857,0
16849,18/12/2015 00:30,100,1.8679124,246.0316,4.042352,41.3218,9.578857,0
16850,18/12/2015 01:00,100,1.7754312,251.6413,3.4704633,41.3218,9.578857,0
16851,18/12/2015 01:30,100,1.8954636,239.06627,4.222467,41.3218,9.578857,0
16852,18/12/2015 02:00,100,2.2756655,238.04532,7.30683,41.3218,9.578857,0
16853,18/12/2015 02:30,100,2.7132795,235.87146,12.386829,41.3218,9.578857,0
16854,18/12/2015 03:00,100,2.8608928,235.55438,14.525434,41.3218,9.578857,0
16855,18/12/2015 03:30,100,2.756999,233.2749,13.002997,41.3218,9.578857,0
16856,18/12/2015 04:00,100,3.4818563,232.9331,26.198898,41.3218,9.578857,0
16857,18/12/2015 04:30,100,3.7527199,241.0423,32.803684,41.3218,9.578857,131.3495761
16858,18/12/2015 05:00,100,4.197283,244.25462,45.907375,41.3218,9.578857,190.0445882
16859,18/12/2015 05:30,100,4.4843855,246.20107,55.970978,41.3218,9.578857,239.2961791
16860,18/12/2015 06:00,100,4.621633,246.10114,61.234432,41.3218,9.578857,266.6210727
16861,18/12/2015 06:30,100,4.6978106,241.35757,64.33119,41.3218,9.578857,282.956272
16862,18/12/2015 07:00,100,4.562926,243.58345,58.96666,41.3218,9.578857,254.6104869
16863,18/12/2015 07:30,100,4.7396917,245.13513,66.101814,41.3218,9.578857,292.3111164
16864,18/12/2015 08:00,100,4.9632235,242.064,75.91779,41.3218,9.578857,347.0394549
16865,18/12/2015 08:30,100,5.0633454,239.75827,80.62095,41.3218,9.578857,374.3613829
16866,18/12/2015 09:00,100,4.7709007,239.81578,67.432495,41.3218,9.578857,299.4598682
16867,18/12/2015 09:30,100,4.6922164,241.2044,64.1178,41.3218,9.578857,281.7270861
16868,18/12/2015 10:00,100,4.771151,242.37971,67.352844,41.3218,9.578857,299.5178243
16869,18/12/2015 10:30,100,5.389176,247.91754,96.99044,41.3218,9.578857,476.7866806
16870,18/12/2015 11:00,100,5.9971647,252.66623,133.60184,41.3218,9.578857,732.9364367
16871,18/12/2015 11:30,100,6.487449,255.35442,169.07468,41.3218,9.578857,1012.37857
16872,18/12/2015 12:00,100,7.0633864,256.8735,218.1615,41.3218,9.578857,1430.922923
16873,18/12/2015 12:30,100,7.421206,258.36508,253.00584,41.3218,9.578857,1736.626381
16874,18/12/2015 13:00,100,7.73234,257.8047,286.14978,41.3218,9.578857,2024.797195
16875,18/12/2015 13:30,100,7.8835053,257.13385,303.17722,41.3218,9.578857,2170.202797
16876,18/12/2015 14:00,100,8.1706,259.76157,337.61975,41.3218,9.578857,2451.826443
16877,18/12/2015 14:30,100,8.421526,261.44128,369.62918,41.3218,9.578857,2699.241748
16878,18/12/2015 15:00,100,8.489368,262.81876,378.5521,41.3218,9.578857,2765.678676
16879,18/12/2015 15:30,100,8.630216,263.82703,397.64496,41.3218,9.578857,2902.325098
16880,18/12/2015 16:00,100,8.67378,264.40436,403.73376,41.3218,9.578857,2944.142698
16881,18/12/2015 16:30,100,8.468403,264.32614,375.7243,41.3218,9.578857,2745.183157
16882,18/12/2015 17:00,100,8.357046,264.44666,361.11768,41.3218,9.578857,2635.837757
16883,18/12/2015 17:30,100,8.393909,265.12476,365.9025,41.3218,9.578857,2672.111749
16884,18/12/2015 18:00,100,8.263056,265.56985,349.10458,41.3218,9.578857,2543.131343
16885,18/12/2015 18:30,100,7.802179,267.07095,293.90814,41.3218,9.578857,2091.629291
16886,18/12/2015 19:00,100,7.9514737,267.37558,311.09656,41.3218,9.578857,2236.385518
16887,18/12/2015 19:30,100,8.052623,270.46576,323.1452,41.3218,9.578857,2335.540209
16888,18/12/2015 20:00,100,7.9417276,271.55597,309.97482,41.3218,9.578857,2226.870428
16889,18/12/2015 20:30,100,7.7331734,273.21243,286.18314,41.3218,9.578857,2025.590821
16890,18/12/2015 21:00,100,7.90997,269.61673,306.28333,41.3218,9.578857,2195.922067
16891,18/12/2015 21:30,100,7.2830143,268.62372,239.05907,41.3218,9.578857,1614.874513
16892,18/12/2015 22:00,100,6.997229,272.9675,211.99855,41.3218,9.578857,1378.002992
16893,18/12/2015 22:30,100,6.4302187,274.94348,164.52832,41.3218,9.578857,976.1323368
16894,18/12/2015 23:00,100,5.9911594,277.58704,133.04506,41.3218,9.578857,729.9392879
16895,18/12/2015 23:30,100,5.5579286,277.51636,106.23771,41.3218,9.578857,538.7930859
16896,19/12/2015 00:00,100,5.381104,281.4445,96.420494,41.3218,9.578857,473.9815525
16897,19/12/2015 00:30,100,5.1021338,283.87082,82.1869,41.3218,9.578857,385.4449209
16898,19/12/2015 01:00,100,4.7216744,279.54724,65.139084,41.3218,9.578857,288.2534784
16899,19/12/2015 01:30,100,4.742925,281.17676,66.01545,41.3218,9.578857,293.0446292
16900,19/12/2015 02:00,100,4.5436244,284.21445,58.043064,41.3218,9.578857,250.7682444
16901,19/12/2015 02:30,100,4.538281,286.98703,57.84172,41.3218,9.578857,249.713733
16902,19/12/2015 03:00,100,5.037501,290.86804,79.09247,41.3218,9.578857,367.1331616
16903,19/12/2015 03:30,100,5.118469,291.958,82.963776,41.3218,9.578857,390.1982558
16904,19/12/2015 04:00,100,5.029749,287.13336,78.730095,41.3218,9.578857,364.9891768
16905,19/12/2015 04:30,100,4.8876133,286.92764,72.24981,41.3218,9.578857,327.5895904
16906,19/12/2015 05:00,100,4.37376,281.50076,51.773815,41.3218,9.578857,219.1166627
16907,19/12/2015 05:30,100,4.7929907,280.82968,68.15036,41.3218,9.578857,304.613252
16908,19/12/2015 06:00,100,4.5241385,272.56616,57.317112,41.3218,9.578857,246.9417595
16909,19/12/2015 06:30,100,5.5102625,273.25787,103.623695,41.3218,9.578857,520.6158052
16910,19/12/2015 07:00,100,4.352847,280.6295,51.06263,41.3218,9.578857,215.4768311
16911,19/12/2015 07:30,100,3.1516404,299.08856,19.378466,41.3218,9.578857,0
16912,19/12/2015 08:00,100,2.333737,319.486,7.868495,41.3218,9.578857,0
16913,19/12/2015 08:30,100,2.0530965,335.3654,5.357208,41.3218,9.578857,0
16914,19/12/2015 09:00,100,1.9012295,347.82916,4.253789,41.3218,9.578857,0
16915,19/12/2015 09:30,100,1.7405963,357.5255,3.264038,41.3218,9.578857,0
16916,19/12/2015 10:00,100,1.5465511,355.84125,2.2893643,41.3218,9.578857,0
16917,19/12/2015 10:30,100,1.3051804,355.33667,1.3759375,41.3218,9.578857,0
16918,19/12/2015 11:00,100,1.3179628,348.42255,1.4165592,41.3218,9.578857,0
16919,19/12/2015 11:30,100,1.3950702,342.8899,1.6797674,41.3218,9.578857,0
16920,19/12/2015 12:00,100,1.395455,336.50412,1.6809595,41.3218,9.578857,0
16921,19/12/2015 12:30,100,1.1194873,334.52142,0.86778516,41.3218,9.578857,0
16922,19/12/2015 13:00,100,0.9160753,334.31543,0.47546002,41.3218,9.578857,0
16923,19/12/2015 13:30,100,0.8591237,332.18774,0.39213616,41.3218,9.578857,0
16924,19/12/2015 14:00,100,0.8009928,327.3422,0.31776622,41.3218,9.578857,0
16925,19/12/2015 14:30,100,1.0872433,324.8079,0.7946475,41.3218,9.578857,0
16926,19/12/2015 15:00,100,1.3493345,323.63245,1.5188005,41.3218,9.578857,0
16927,19/12/2015 15:30,100,1.40916,338.25702,1.7296834,41.3218,9.578857,0
16928,19/12/2015 16:00,100,1.4333918,6.834076,1.820455,41.3218,9.578857,0
16929,19/12/2015 16:30,100,1.5030203,23.84494,2.098979,41.3218,9.578857,0
16930,19/12/2015 17:00,100,1.3417441,27.833435,1.4933519,41.3218,9.578857,0
16931,19/12/2015 17:30,100,1.2665117,37.782013,1.2560835,41.3218,9.578857,0
16932,19/12/2015 18:00,100,1.2655231,53.936707,1.2532617,41.3218,9.578857,0
16933,19/12/2015 18:30,100,1.293115,74.280334,1.337287,41.3218,9.578857,0
16934,19/12/2015 19:00,100,1.1641701,85.734924,0.9759536,41.3218,9.578857,0
16935,19/12/2015 19:30,100,1.0564159,92.759186,0.7292819,41.3218,9.578857,0
16936,19/12/2015 20:00,100,1.2199061,96.04376,1.1229794,41.3218,9.578857,0
16937,19/12/2015 20:30,100,1.4064256,100.17578,1.7206955,41.3218,9.578857,0
16938,19/12/2015 21:00,100,1.4761982,101.89374,1.9896857,41.3218,9.578857,0
16939,19/12/2015 21:30,100,1.3543408,99.58617,1.5365932,41.3218,9.578857,0
16940,19/12/2015 22:00,100,1.4727216,87.74963,1.9758935,41.3218,9.578857,0
16941,19/12/2015 22:30,100,1.8929634,89.467865,4.1965156,41.3218,9.578857,0
16942,19/12/2015 23:00,100,2.2960498,90.00455,7.489616,41.3218,9.578857,0
16943,19/12/2015 23:30,100,2.7415948,92.018524,12.752065,41.3218,9.578857,0
16944,20/12/2015 00:00,100,2.7032146,92.36847,12.227116,41.3218,9.578857,0
16945,20/12/2015 00:30,100,2.687045,94.464554,12.0117855,41.3218,9.578857,0
16946,20/12/2015 01:00,100,2.855677,97.91922,14.419348,41.3218,9.578857,0
16947,20/12/2015 01:30,100,2.8641756,99.34119,14.549454,41.3218,9.578857,0
16948,20/12/2015 02:00,100,2.6137164,98.34386,11.05664,41.3218,9.578857,0
16949,20/12/2015 02:30,100,2.7449493,96.28201,12.806882,41.3218,9.578857,0
16950,20/12/2015 03:00,100,3.0447233,98.78131,17.476322,41.3218,9.578857,0
16951,20/12/2015 03:30,100,3.3235219,100.85234,22.731762,41.3218,9.578857,0
16952,20/12/2015 04:00,100,3.3004382,103.15982,22.26103,41.3218,9.578857,0
16953,20/12/2015 04:30,100,3.3240952,107.33952,22.74179,41.3218,9.578857,0
16954,20/12/2015 05:00,100,3.208019,112.69061,20.444221,41.3218,9.578857,0
16955,20/12/2015 05:30,100,2.8695872,112.143265,14.632798,41.3218,9.578857,0
16956,20/12/2015 06:00,100,2.8720436,101.73653,14.670272,41.3218,9.578857,0
16957,20/12/2015 06:30,100,3.1145532,105.2536,18.709692,41.3218,9.578857,0
16958,20/12/2015 07:00,100,3.6369672,104.639694,29.788847,41.3218,9.578857,118.9616249
16959,20/12/2015 07:30,100,3.583984,97.56749,28.505419,41.3218,9.578857,113.6368417
16960,20/12/2015 08:00,100,3.1705706,88.65994,19.738277,41.3218,9.578857,0
16961,20/12/2015 08:30,100,3.1310625,88.9082,19.009373,41.3218,9.578857,0
16962,20/12/2015 09:00,100,3.3529544,88.181885,23.340433,41.3218,9.578857,0
16963,20/12/2015 09:30,100,3.807045,87.97455,34.155563,41.3218,9.578857,137.5395528
16964,20/12/2015 10:00,100,4.157138,94.59152,44.457985,41.3218,9.578857,183.9303318
16965,20/12/2015 10:30,100,4.4272566,95.631256,53.693546,41.3218,9.578857,228.6776895
16966,20/12/2015 11:00,100,4.18101,94.870926,45.21451,41.3218,9.578857,187.5447696
16967,20/12/2015 11:30,100,4.110263,101.3466,42.9524,41.3218,9.578857,177.0120256
16968,20/12/2015 12:00,100,3.836168,100.02272,34.91572,41.3218,9.578857,140.9614602
16969,20/12/2015 12:30,100,4.040729,100.06177,40.80265,41.3218,9.578857,167.1730883
16970,20/12/2015 13:00,100,3.9198258,98.94711,37.24166,41.3218,9.578857,151.2087841
16971,20/12/2015 13:30,100,3.6049008,88.70462,28.962797,41.3218,9.578857,115.7139315
16972,20/12/2015 14:00,100,4.050841,84.35901,41.088562,41.3218,9.578857,168.5732052
16973,20/12/2015 14:30,100,4.88386,86.17401,72.007385,41.3218,9.578857,326.6497558
16974,20/12/2015 15:00,100,5.220191,84.569,87.937035,41.3218,9.578857,420.9718775
16975,20/12/2015 15:30,100,4.952996,95.88942,75.10842,41.3218,9.578857,344.3502011
16976,20/12/2015 16:00,100,4.7073793,107.131805,64.483345,41.3218,9.578857,285.0698135
16977,20/12/2015 16:30,100,4.712154,112.611984,64.691956,41.3218,9.578857,286.1296933
16978,20/12/2015 17:00,100,4.498944,108.03252,56.309677,41.3218,9.578857,242.0713587
16979,20/12/2015 17:30,100,3.889268,94.73959,36.389008,41.3218,9.578857,147.3925468
16980,20/12/2015 18:00,100,4.694983,109.40028,64.01128,41.3218,9.578857,282.3343827
16981,20/12/2015 18:30,100,4.5677357,126.29636,58.96225,41.3218,9.578857,255.5760411
16982,20/12/2015 19:00,100,4.0833383,131.16231,42.13393,41.3218,9.578857,173.1431641
16983,20/12/2015 19:30,100,3.9632528,129.4029,38.531742,41.3218,9.578857,156.7813485
16984,20/12/2015 20:00,100,4.4974594,130.56316,56.309387,41.3218,9.578857,241.7870544
16985,20/12/2015 20:30,100,4.8125153,134.12413,68.99065,41.3218,9.578857,309.233547
16986,20/12/2015 21:00,100,4.7138276,133.60141,64.82849,41.3218,9.578857,286.5020245
16987,20/12/2015 21:30,100,4.5361385,132.34277,57.771114,41.3218,9.578857,249.2920242
16988,20/12/2015 22:00,100,4.459269,131.26477,54.882313,41.3218,9.578857,234.5749236
16989,20/12/2015 22:30,100,4.4600716,130.75537,54.911636,41.3218,9.578857,234.7244996
16990,20/12/2015 23:00,100,4.332138,129.8632,50.31961,41.3218,9.578857,211.9255866
16991,20/12/2015 23:30,100,4.6334553,131.66212,61.571457,41.3218,9.578857,269.0998461
16992,21/12/2015 00:00,100,4.7596064,130.49335,66.738144,41.3218,9.578857,296.8550551
16993,21/12/2015 00:30,100,4.1659102,128.6306,44.75266,41.3218,9.578857,185.2512856
16994,21/12/2015 01:00,100,4.719265,132.53401,65.05327,41.3218,9.578857,287.7146756
16995,21/12/2015 01:30,100,4.5332828,134.60318,57.69787,41.3218,9.578857,248.7309217
16996,21/12/2015 02:00,100,4.3779874,136.42592,51.968933,41.3218,9.578857,219.8590352
16997,21/12/2015 02:30,100,4.454815,149.6655,54.752846,41.3218,9.578857,233.7463977
16998,21/12/2015 03:00,100,3.947142,154.41406,38.085907,41.3218,9.578857,154.6933089
16999,21/12/2015 03:30,100,3.975353,160.15259,38.92303,41.3218,9.578857,158.3658508
17000,21/12/2015 04:00,100,3.8003478,161.30475,34.01215,41.3218,9.578857,136.7629745
17001,21/12/2015 04:30,100,4.100207,169.09964,42.72399,41.3218,9.578857,175.5582109
17002,21/12/2015 05:00,100,4.139596,169.89659,44.005028,41.3218,9.578857,181.3137776
17003,21/12/2015 05:30,100,4.237945,168.19476,47.227993,41.3218,9.578857,196.4206114
17004,21/12/2015 06:00,100,4.1105957,165.86914,43.10209,41.3218,9.578857,177.0603061
17005,21/12/2015 06:30,100,4.373384,169.56902,51.916477,41.3218,9.578857,219.0507416
17006,21/12/2015 07:00,100,4.354057,171.52176,51.2473,41.3218,9.578857,215.6859522
17007,21/12/2015 07:30,100,4.4935217,171.18025,56.35081,41.3218,9.578857,241.0344152
17008,21/12/2015 08:00,100,4.248468,174.06386,47.63574,41.3218,9.578857,198.1012787
17009,21/12/2015 08:30,100,4.205018,177.7457,46.19946,41.3218,9.578857,191.2431433
17010,21/12/2015 09:00,100,4.0962768,176.05264,42.71367,41.3218,9.578857,174.9928902
17011,21/12/2015 09:30,100,3.8922594,170.12671,36.64562,41.3218,9.578857,147.7623637
17012,21/12/2015 10:00,100,3.8475547,163.85323,35.390984,41.3218,9.578857,142.3194627
17013,21/12/2015 10:30,100,3.893892,159.14005,36.67751,41.3218,9.578857,147.9645394
17014,21/12/2015 11:00,100,3.9624147,157.6224,38.636623,41.3218,9.578857,156.6721188
17015,21/12/2015 11:30,100,4.0981083,158.8656,42.72837,41.3218,9.578857,175.256133
17016,21/12/2015 12:00,100,4.1708927,158.47012,45.02427,41.3218,9.578857,186.0053069
17017,21/12/2015 12:30,100,4.3026943,159.02365,49.413097,41.3218,9.578857,206.9660621
17018,21/12/2015 13:00,100,4.300101,158.52396,49.316246,41.3218,9.578857,206.5342273
17019,21/12/2015 13:30,100,4.050689,159.97008,41.213764,41.3218,9.578857,168.5520827
17020,21/12/2015 14:00,100,4.12432,164.44107,43.491535,41.3218,9.578857,179.0621148
17021,21/12/2015 14:30,100,3.8147848,174.4436,34.414406,41.3218,9.578857,138.4418156
17022,21/12/2015 15:00,100,3.8382602,179.70193,35.047943,41.3218,9.578857,141.2101278
17023,21/12/2015 15:30,100,3.5987313,187.94345,28.886091,41.3218,9.578857,115.0979189
17024,21/12/2015 16:00,100,3.2281702,195.16284,20.853333,41.3218,9.578857,0
17025,21/12/2015 16:30,100,2.8817556,202.77666,14.837923,41.3218,9.578857,0
17026,21/12/2015 17:00,100,2.483487,211.5254,9.500471,41.3218,9.578857,0
17027,21/12/2015 17:30,100,2.2253323,227.52751,6.837603,41.3218,9.578857,0
17028,21/12/2015 18:00,100,2.2646453,247.87585,7.2094,41.3218,9.578857,0
17029,21/12/2015 18:30,100,2.761178,252.96307,13.072146,41.3218,9.578857,0
17030,21/12/2015 19:00,100,3.3153074,249.4076,22.63697,41.3218,9.578857,0
17031,21/12/2015 19:30,100,3.642088,247.18675,30.016762,41.3218,9.578857,119.4874665
17032,21/12/2015 20:00,100,3.954757,253.53001,38.432835,41.3218,9.578857,155.677184
17033,21/12/2015 20:30,100,4.3912845,254.13692,52.61299,41.3218,9.578857,222.2087442
17034,21/12/2015 21:00,100,4.6737995,247.06671,63.44024,41.3218,9.578857,277.7139138
17035,21/12/2015 21:30,100,5.166145,242.91281,85.70605,41.3218,9.578857,404.3668971
17036,21/12/2015 22:00,100,5.621429,244.65714,110.46496,41.3218,9.578857,563.8465097
17037,21/12/2015 22:30,100,5.834126,246.92656,123.49919,41.3218,9.578857,655.0401902
17038,21/12/2015 23:00,100,6.1115947,246.27138,141.97647,41.3218,9.578857,791.964384
17039,21/12/2015 23:30,100,6.2650003,248.55115,152.95708,41.3218,9.578857,876.9369183
